Banco,Tasa,CAE,Div_SSEG,SEG_INCSIS,SEG_DESG,PRIM_DIV,COSTO_TOTCRED,TOT_DIVUF,TOT_DIV$,Plazo,TOT_Seg,Dividendo_CSEG,ValorProp,MontoCre,Fecha,Producto,PlazoFijo
SANT1.7-2.5,"4,18","4,72","10,23","0,39","0,16",,,"10,78",,"25,00","0,55","10,78","2.250,00","1.800,00",5/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","17,05","0,66","0,26",,,"17,97",,"25,00","0,92","17,97","3.750,00","3.000,00",5/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","39,79","1,53","0,62",,,"41,94",,"25,00","2,15","41,94","8.750,00","7.000,00",5/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","54,57","2,10","0,84",,,"57,51",,"25,00","2,94","57,51","12.000,00","9.600,00",5/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","10,13","0,39","0,16",,,"10,68",,"25,00","0,55","10,68","2.250,00","1.800,00",5/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","16,89","0,66","0,26",,,"17,81",,"25,00","0,92","17,81","3.750,00","3.000,00",5/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","39,40","1,53","0,62",,,"41,55",,"25,00","2,15","41,55","8.750,00","7.000,00",5/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","54,04","2,10","0,84",,,"56,98",,"25,00","2,94","56,98","12.000,00","9.600,00",5/08/2021,HIP-FIJA,
SCOTIABANK,"4,31","4,86","9,75","0,44","0,11",,,"10,30",,"25,00","0,55","10,30","2.250,00","1.800,00",5/08/2021,HIP-FIJA,
SCOTIABANK,"4,31","4,86","16,25","0,73","0,18",,,"17,16",,"25,00","0,91","17,16","3.750,00","3.000,00",5/08/2021,HIP-FIJA,
SCOTIABANK,"4,31","4,86","37,92","1,71","0,43",,,"40,05",,"25,00","2,13","40,05","8.750,00","7.000,00",5/08/2021,HIP-FIJA,
SCOTIABANK,"4,31","4,86","52,00","2,34","0,58",,,"54,93",,"25,00","2,92","54,93","12.000,00","9.600,00",5/08/2021,HIP-FIJA,
BCHILE,"4,40","4,71","9,82","0,30","0,16",,,"10,27",,"25,00","0,46","10,27","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
BCHILE,"4,40","4,71","16,36","0,50","0,26",,,"17,12",,"25,00","0,76","17,12","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
BCHILE,"4,40","4,71","38,17","1,16","0,62",,,"39,94",,"25,00","1,77","39,94","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
BCHILE,"4,40","4,71","52,35","1,58","0,84",,,"54,78",,"25,00","2,43","54,78","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
BCI,"4,46","4,84","9,98","0,36","0,13",,,"10,47",,"25,00","0,49","10,47","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
BCI,"4,39","4,77","16,52","0,60","0,21",,,"17,33",,"25,00","0,81","17,33","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
BCI,"4,37","4,75","38,48","1,39","0,50",,,"40,37",,"25,00","1,89","40,37","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
BCI,"4,37","4,75","52,77","1,91","0,68",,,"55,36",,"25,00","2,59","55,36","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","9,67","0,31","0,12",,,"10,10",,"25,00","0,43","10,10","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","16,12","0,52","0,20",,,"16,84",,"25,00","0,72","16,84","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","37,60","1,22","0,48",,,"39,30",,"25,00","1,70","39,30","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","51,57","1,67","0,65",,,"53,89",,"25,00","2,32","53,89","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","10,33","0,39","0,16",,,"10,88",,"25,00","0,55","10,88","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","17,22","0,66","0,26",,,"18,14",,"25,00","0,92","18,14","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","40,18","1,53","0,62",,,"42,33",,"25,00","2,15","42,33","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","55,11","2,10","0,84",,,"58,05",,"25,00","2,94","58,05","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","10,03","0,39","0,16",,,"10,58",,"25,00","0,55","10,58","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","16,72","0,66","0,26",,,"17,64",,"25,00","0,92","17,64","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","39,02","1,53","0,62",,,"41,16",,"25,00","2,15","41,16","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","53,51","2,10","0,84",,,"56,45",,"25,00","2,94","56,45","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","10,28","0,39","0,16",,,"10,83",,"25,00","0,55","10,83","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","17,14","0,66","0,26",,,"18,06",,"25,00","0,92","18,06","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","39,99","1,53","0,62",,,"42,13",,"25,00","2,15","42,13","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","54,84","2,10","0,84",,,"57,78",,"25,00","2,94","57,78","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","10,23","0,39","0,16",,,"10,78",,"25,00","0,55","10,78","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","17,05","0,66","0,26",,,"17,97",,"25,00","0,92","17,97","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","39,79","1,53","0,62",,,"41,94",,"25,00","2,15","41,94","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","54,57","2,10","0,84",,,"57,51",,"25,00","2,94","57,51","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","10,13","0,39","0,16",,,"10,68",,"25,00","0,55","10,68","2.250,00","1.800,00",10/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","16,89","0,66","0,26",,,"17,81",,"25,00","0,92","17,81","3.750,00","3.000,00",10/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","39,40","1,53","0,62",,,"41,55",,"25,00","2,15","41,55","8.750,00","7.000,00",10/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","54,04","2,10","0,84",,,"56,98",,"25,00","2,94","56,98","12.000,00","9.600,00",10/08/2021,HIP-FIJA,
BCHILE,"4,40","4,71","9,82","0,30","0,16",,,"10,27",,"25,00","0,46","10,27","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
BCHILE,"4,40","4,71","16,36","0,50","0,26",,,"17,12",,"25,00","0,76","17,12","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
BCHILE,"4,40","4,71","38,17","1,16","0,62",,,"39,94",,"25,00","1,77","39,94","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
BCHILE,"4,40","4,71","52,35","1,58","0,84",,,"54,78",,"25,00","2,43","54,78","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
BCI,"4,46","4,84","9,98","0,36","0,13",,,"10,47",,"25,00","0,49","10,47","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
BCI,"4,39","4,77","16,52","0,60","0,21",,,"17,33",,"25,00","0,81","17,33","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
BCI,"4,37","4,75","38,48","1,39","0,50",,,"40,37",,"25,00","1,89","40,37","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
BCI,"4,37","4,75","52,77","1,91","0,68",,,"55,36",,"25,00","2,59","55,36","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","9,67","0,31","0,12",,,"10,10",,"25,00","0,43","10,10","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","16,12","0,52","0,20",,,"16,84",,"25,00","0,72","16,84","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","37,60","1,22","0,48",,,"39,30",,"25,00","1,70","39,30","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","51,57","1,67","0,65",,,"53,89",,"25,00","2,32","53,89","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","10,33","0,39","0,16",,,"10,88",,"25,00","0,55","10,88","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","17,22","0,66","0,26",,,"18,14",,"25,00","0,92","18,14","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","40,18","1,53","0,62",,,"42,33",,"25,00","2,15","42,33","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","55,11","2,10","0,84",,,"58,05",,"25,00","2,94","58,05","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","10,03","0,39","0,16",,,"10,58",,"25,00","0,55","10,58","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","16,72","0,66","0,26",,,"17,64",,"25,00","0,92","17,64","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","39,02","1,53","0,62",,,"41,16",,"25,00","2,15","41,16","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","53,51","2,10","0,84",,,"56,45",,"25,00","2,94","56,45","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","10,28","0,39","0,16",,,"10,83",,"25,00","0,55","10,83","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","17,14","0,66","0,26",,,"18,06",,"25,00","0,92","18,06","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","39,99","1,53","0,62",,,"42,13",,"25,00","2,15","42,13","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","54,84","2,10","0,84",,,"57,78",,"25,00","2,94","57,78","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","10,23","0,39","0,16",,,"10,78",,"25,00","0,55","10,78","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","17,05","0,66","0,26",,,"17,97",,"25,00","0,92","17,97","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","39,79","1,53","0,62",,,"41,94",,"25,00","2,15","41,94","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","54,57","2,10","0,84",,,"57,51",,"25,00","2,94","57,51","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","10,13","0,39","0,16",,,"10,68",,"25,00","0,55","10,68","2.250,00","1.800,00",12/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","16,89","0,66","0,26",,,"17,81",,"25,00","0,92","17,81","3.750,00","3.000,00",12/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","39,40","1,53","0,62",,,"41,55",,"25,00","2,15","41,55","8.750,00","7.000,00",12/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","54,04","2,10","0,84",,,"56,98",,"25,00","2,94","56,98","12.000,00","9.600,00",12/08/2021,HIP-FIJA,
BCHILE,"4,83","5,12","10,24","0,30","0,16",,,"10,69",,"25,00","0,46","10,69","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
BCHILE,"4,83","5,12","17,06","0,50","0,26",,,"17,82",,"25,00","0,76","17,82","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
BCHILE,"4,83","5,12","39,81","1,16","0,62",,,"41,58",,"25,00","1,77","41,58","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
BCHILE,"4,83","5,12","54,60","1,58","0,84",,,"57,03",,"25,00","2,43","57,03","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
BCI,"4,46","4,84","9,98","0,36","0,13",,,"10,47",,"25,00","0,49","10,47","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
BCI,"4,39","4,77","16,52","0,60","0,21",,,"17,33",,"25,00","0,81","17,33","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
BCI,"4,37","4,75","38,48","1,39","0,50",,,"40,37",,"25,00","1,89","40,37","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
BCI,"4,37","4,75","52,77","1,91","0,68",,,"55,36",,"25,00","2,59","55,36","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","9,67","0,31","0,12",,,"10,10",,"25,00","0,43","10,10","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","16,12","0,52","0,20",,,"16,84",,"25,00","0,72","16,84","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","37,60","1,22","0,48",,,"39,30",,"25,00","1,70","39,30","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","51,57","1,67","0,65",,,"53,89",,"25,00","2,32","53,89","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","10,33","0,39","0,16",,,"10,88",,"25,00","0,55","10,88","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","17,22","0,66","0,26",,,"18,14",,"25,00","0,92","18,14","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","40,18","1,53","0,62",,,"42,33",,"25,00","2,15","42,33","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","55,11","2,10","0,84",,,"58,05",,"25,00","2,94","58,05","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","10,03","0,39","0,16",,,"10,58",,"25,00","0,55","10,58","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","16,72","0,66","0,26",,,"17,64",,"25,00","0,92","17,64","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","39,02","1,53","0,62",,,"41,16",,"25,00","2,15","41,16","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","53,51","2,10","0,84",,,"56,45",,"25,00","2,94","56,45","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","10,28","0,39","0,16",,,"10,83",,"25,00","0,55","10,83","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","17,14","0,66","0,26",,,"18,06",,"25,00","0,92","18,06","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","39,99","1,53","0,62",,,"42,13",,"25,00","2,15","42,13","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
SANT1.3-1.7,"4,23","4,77","54,84","2,10","0,84",,,"57,78",,"25,00","2,94","57,78","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","10,23","0,39","0,16",,,"10,78",,"25,00","0,55","10,78","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","17,05","0,66","0,26",,,"17,97",,"25,00","0,92","17,97","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","39,79","1,53","0,62",,,"41,94",,"25,00","2,15","41,94","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
SANT1.7-2.5,"4,18","4,72","54,57","2,10","0,84",,,"57,51",,"25,00","2,94","57,51","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","10,13","0,39","0,16",,,"10,68",,"25,00","0,55","10,68","2.250,00","1.800,00",18/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","16,89","0,66","0,26",,,"17,81",,"25,00","0,92","17,81","3.750,00","3.000,00",18/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","39,40","1,53","0,62",,,"41,55",,"25,00","2,15","41,55","8.750,00","7.000,00",18/08/2021,HIP-FIJA,
SANT2.5-5,"4,08","4,62","54,04","2,10","0,84",,,"56,98",,"25,00","2,94","56,98","12.000,00","9.600,00",18/08/2021,HIP-FIJA,
BCHILE,"4,83","5,12","10,24","0,30","0,16",,,"10,69",,"25,00","0,46","10,69","2.250,00","1.800,00",20/08/2021,HIP-FIJA,
BCHILE,"4,83","5,12","17,06","0,50","0,26",,,"17,82",,"25,00","0,76","17,82","3.750,00","3.000,00",20/08/2021,HIP-FIJA,
BCHILE,"4,83","5,12","39,81","1,16","0,62",,,"41,58",,"25,00","1,77","41,58","8.750,00","7.000,00",20/08/2021,HIP-FIJA,
BCHILE,"4,83","5,12","54,60","1,58","0,84",,,"57,03",,"25,00","2,43","57,03","12.000,00","9.600,00",20/08/2021,HIP-FIJA,
BCI,"4,46","4,84","9,98","0,36","0,13",,,"10,47",,"25,00","0,49","10,47","2.250,00","1.800,00",20/08/2021,HIP-FIJA,
BCI,"4,39","4,77","16,52","0,60","0,21",,,"17,33",,"25,00","0,81","17,33","3.750,00","3.000,00",20/08/2021,HIP-FIJA,
BCI,"4,37","4,75","38,48","1,39","0,50",,,"40,37",,"25,00","1,89","40,37","8.750,00","7.000,00",20/08/2021,HIP-FIJA,
BCI,"4,37","4,75","52,77","1,91","0,68",,,"55,36",,"25,00","2,59","55,36","12.000,00","9.600,00",20/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","9,67","0,31","0,12",,,"10,10",,"25,00","0,43","10,10","2.250,00","1.800,00",20/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","16,12","0,52","0,20",,,"16,84",,"25,00","0,72","16,84","3.750,00","3.000,00",20/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","37,60","1,22","0,48",,,"39,30",,"25,00","1,70","39,30","8.750,00","7.000,00",20/08/2021,HIP-FIJA,
ITAU,"4,19","4,58","51,57","1,67","0,65",,,"53,89",,"25,00","2,32","53,89","12.000,00","9.600,00",20/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","10,33","0,39","0,16",,,"10,88",,"25,00","0,55","10,88","2.250,00","1.800,00",20/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","17,22","0,66","0,26",,,"18,14",,"25,00","0,92","18,14","3.750,00","3.000,00",20/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","40,18","1,53","0,62",,,"42,33",,"25,00","2,15","42,33","8.750,00","7.000,00",20/08/2021,HIP-FIJA,
SANT 0.8-1.3,"4,28","4,82","55,11","2,10","0,84",,,"58,05",,"25,00","2,94","58,05","12.000,00","9.600,00",20/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","10,03","0,39","0,16",,,"10,58",,"25,00","0,55","10,58","2.250,00","1.800,00",20/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","16,72","0,66","0,26",,,"17,64",,"25,00","0,92","17,64","3.750,00","3.000,00",20/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","39,02","1,53","0,62",,,"41,16",,"25,00","2,15","41,16","8.750,00","7.000,00",20/08/2021,HIP-FIJA,
SANT>5,"3,98","4,53","53,51","2,10","0,84",,,"56,45",,"25,00","2,94","56,45","12.000,00","9.600,00",20/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",20/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",20/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",20/08/2021,HIP-FIJA,
SANT0-0.4,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",20/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",20/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",20/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","40,58","1,53","0,62",,,"42,72",,"25,00","2,15","42,72","8.750,00","7.000,00",20/08/2021,HIP-FIJA,
SANT0.4-0.55,"4,38","4,92","55,65","2,10","0,84",,,"58,59",,"25,00","2,94","58,59","12.000,00","9.600,00",20/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","10,43","0,39","0,16",,,"10,99",,"25,00","0,55","10,99","2.250,00","1.800,00",20/08/2021,HIP-FIJA,
SANT0.55-0.8,"4,38","4,92","17,39","0,66","0,26",,,"18,31",,"25,00","0,92","18,31","3.750,00","3.000,00",20/08/2021,HIP-FIJA,
